flow_duration_443,flow_byts_s_443,flow_pkts_s_443,fwd_pkts_s_443,bwd_pkts_s_443,tot_fwd_pkts_443,tot_bwd_pkts_443,totlen_fwd_pkts_443,totlen_bwd_pkts_443,flow_duration_53,flow_byts_s_53,flow_pkts_s_53,fwd_pkts_s_53,bwd_pkts_s_53,tot_fwd_pkts_53,tot_bwd_pkts_53,totlen_fwd_pkts_53,totlen_bwd_pkts_53,flow_duration_80,flow_byts_s_80,flow_pkts_s_80,fwd_pkts_s_80,bwd_pkts_s_80,tot_fwd_pkts_80,tot_bwd_pkts_80,totlen_fwd_pkts_80,totlen_bwd_pkts_80,flow_duration_853,flow_byts_s_853,flow_pkts_s_853,fwd_pkts_s_853,bwd_pkts_s_853,tot_fwd_pkts_853,tot_bwd_pkts_853,totlen_fwd_pkts_853,totlen_bwd_pkts_853,flow_duration_5228,flow_byts_s_5228,flow_pkts_s_5228,fwd_pkts_s_5228,bwd_pkts_s_5228,tot_fwd_pkts_5228,tot_bwd_pkts_5228,totlen_fwd_pkts_5228,totlen_bwd_pkts_5228,flow_duration_123,flow_byts_s_123,flow_pkts_s_123,fwd_pkts_s_123,bwd_pkts_s_123,tot_fwd_pkts_123,tot_bwd_pkts_123,totlen_fwd_pkts_123,totlen_bwd_pkts_123,flow_duration_68,flow_byts_s_68,flow_pkts_s_68,fwd_pkts_s_68,bwd_pkts_s_68,tot_fwd_pkts_68,tot_bwd_pkts_68,totlen_fwd_pkts_68,totlen_bwd_pkts_68,flow_duration_67,flow_byts_s_67,flow_pkts_s_67,fwd_pkts_s_67,bwd_pkts_s_67,tot_fwd_pkts_67,tot_bwd_pkts_67,totlen_fwd_pkts_67,totlen_bwd_pkts_67,flow_duration_9999,flow_byts_s_9999,flow_pkts_s_9999,fwd_pkts_s_9999,bwd_pkts_s_9999,tot_fwd_pkts_9999,tot_bwd_pkts_9999,totlen_fwd_pkts_9999,totlen_bwd_pkts_9999,flow_duration_8080,flow_byts_s_8080,flow_pkts_s_8080,fwd_pkts_s_8080,bwd_pkts_s_8080,tot_fwd_pkts_8080,tot_bwd_pkts_8080,totlen_fwd_pkts_8080,totlen_bwd_pkts_8080,hash,repack
3870451.62162162,464543.5571832,738.417215823487,287.7472697287,450.669946094787,132.148648648649,259.932432432432,11493.0135135135,373286.148648649,0,0,0,0,0,1,0,81.1428571428571,0,920760,80570.257438613,740.768407458362,423.218456804668,317.549950653694,5,4,638,410.5,52462309,10.2303977198543,0.138248617835869,0.138248617835869,0,6.66666666666667,0,493.333333333333,0,384225,17857.2959163006,79.8454590526903,40.1931127729666,39.6523462797237,10.6666666666667,10.3333333333333,1099.66666666667,5358,13139,13699.6727300403,152.218585889337,76.1092929446686,76.1092929446686,1,1,90,90,362,3259668.50828729,5524.86187845304,5524.86187845304,0,2,0,1180,0,375,1610666.66666667,5333.33333333333,5333.33333333333,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E91C2C56274DF1A0E778189A4095DF64BDEC34E09A32C1820BEFA085F466C508,1
11652398.3723404,321906.925584605,2259.7745725176,1073.37066952928,1186.40390298832,317.829787234043,682.617021276596,21533.8085106383,1004260,0,0,0,0,0,1,0,82.4936708860759,0,7620311,83707.9563335176,769.854289518675,439.888608133022,329.965681385654,7,6,978,645.5,63173480,8.19964349132379,0.110805993125997,0.110805993125997,0,7,0,518,0,740777.666666667,6006.96971866368,35.5451689519492,18.7316225098512,16.813546442098,8.5,8,1054.33333333333,2908,13170,13667.4259681093,151.860288534548,75.9301442672741,75.9301442672741,1,1,90,90,334,3532934.13173653,5988.02395209581,5988.02395209581,0,2,0,1180,0,346,1745664.73988439,5780.34682080925,5780.34682080925,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA82F60E541ED340516C406E9983FE9A6AA50509BD65FD50F92259C2B1596C8B,1
2713422.64169381,36021.0678721367,95.3116288645272,43.2088458949644,52.1027829695629,30.7231270358306,54.042345276873,3455.5667752443,67238.1172638437,0,0,0,0,0,1,0,81.6349206349206,0,5281781,6507.48921593356,59.7359183282805,34.1076106294955,25.628307698785,6,5,808,528,0,0,0,0,0,1,0,74,0,2027777.2,3647.10601142798,24.3983897990759,13.0207731419167,11.3776166571592,9,8.4,1058.8,3383.2,139342,1291.78567840278,14.3531742044753,7.17658710223766,7.17658710223766,1,1,90,90,209,5645933.01435407,9569.37799043062,9569.37799043062,0,2,0,1180,0,223,2708520.1793722,8968.60986547085,8968.60986547085,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1B378E603799DD0DFE5693EDAEAD72464B0FA62B6118FDD6FA8307C9A8062A7D,1
6756560.78666667,464434.822423525,807.313834066912,291.767310395764,515.546523671148,328.48,1033.28666666667,23343.0333333333,1417070.16,0,0,0,0,0,1,0,82.3725490196078,0,3149710.88888889,482424.866914509,1219.71602635221,494.27538136217,725.440644990039,8.88888888888889,11.8888888888889,768,13406.3333333333,52473672.3333333,10.2279842083646,0.138216002815738,0.138216002815738,0,6.66666666666667,0,493.333333333333,0,475446.666666667,15045.4778030156,71.2679686811822,35.8793154443554,35.3886532368268,10.6666666666667,10.3333333333333,1100,5357.66666666667,13086,13755.1581843191,152.835090936879,76.4175454684396,76.4175454684396,1,1,90,90,424,2783018.86792453,4716.98113207547,4716.98113207547,0,2,0,1180,0,443,1363431.15124154,4514.67268623025,4514.67268623025,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59504B63E1F8E8F50AFE66C20D1DC6F5DD5170CEC27CAA162AFAB30005E19026,1
5657484.38043478,190080.112094829,572.061562502767,238.968465336168,333.093097166599,96.0652173913043,184.847826086957,8876.58695652174,261609.923913043,0,0,0,0,0,1,0,80.9016393442623,0,593748,87120.5783390576,800.827147938564,457.494764952179,343.332382986385,5,4,638,410.5,63141514,8.20379458239431,0.110862088951274,0.110862088951274,0,7,0,518,0,435871,13890.0105603405,54.5227857921128,27.2850266102749,27.2377591818379,10,10,1053,5342,13748,13092.8135001455,145.475705557172,72.737852778586,72.737852778586,1,1,90,90,942,1252653.92781316,2123.14225053079,2123.14225053079,0,2,0,1180,0,965,625906.735751295,2072.53886010363,2072.53886010363,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655D068A767181EC16C91CAC8AB90BCC897C56F72D19F058FFE5E71A9308FD3A,1
1124749.13864307,32906.6322354939,112.560004060403,51.8427150666902,60.7172889937126,18.283185840708,29.2920353982301,2274.19616519174,30892.3318584071,0,0,0,0,0,1,0,81.4038461538462,0,3639569,7177.05689045768,65.9284007885359,37.6536004409435,28.2748003475924,5,4,638,410.5,0,0,0,0,0,1,0,74,0,1045893,4788.27353298563,17.4268045973329,8.92912596527846,8.49767863205443,9.5,9,1140,4165.5,69327,2596.39101648708,28.8487890720787,14.4243945360393,14.4243945360393,1,1,90,90,168,7023809.52380952,11904.7619047619,11904.7619047619,0,2,0,1180,0,172,3511627.90697674,11627.9069767442,11627.9069767442,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D5B0B6C9178150091DEF7C36052AB1D1BB7940163D5127571CDA8E807B3B208E,1
6020029.24615385,244786.184138387,474.542798769019,198.155094581437,276.387704187581,131.6,255,11898.2769230769,365791.353846154,0,0,0,0,0,1,0,81.6274509803922,0,663965,84760.7338680079,779.178061441415,445.136660617131,334.041400824284,5,4,638,410.5,63167703,8.20039402743008,0.110816135505812,0.110816135505812,0,7,0,518,0,326470.333333333,30929.7191926718,137.278249465875,68.6391247329376,68.6391247329376,10.3333333333333,10.3333333333333,973.333333333333,5304.33333333333,13792,13051.0440835267,145.011600928074,72.5058004640371,72.5058004640371,1,1,90,90,284,4154929.57746479,7042.25352112676,7042.25352112676,0,2,0,1180,0,298,2026845.63758389,6711.40939597315,6711.40939597315,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3CCB5B826232660BF16817633C6D5CDC08FC815E0E377588A838C868380A8E9,1
7874613.56716418,270104.925248673,506.944638616414,203.768968915422,303.175669700992,166.208955223881,339.059701492537,17364.4328358209,487680.253731343,0,0,0,0,0,1,0,81.551724137931,0,1027184,115315.108200558,1060.40290755572,605.874868172512,454.528039383208,5,4,638,410.5,52462432.6666667,10.2315825051664,0.138264628448194,0.138264628448194,0,6.66666666666667,0,493.333333333333,0,361172.5,15895.6254652158,85.3281480739247,43.0796898882184,42.2484581857063,10,9.5,1167.5,4177,10017,17969.4519317161,199.660577019068,99.8302885095338,99.8302885095338,1,1,90,90,366,3224043.71584699,5464.48087431694,5464.48087431694,0,2,0,1180,0,381,1585301.83727034,5249.343832021,5249.343832021,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989B3A0600304469EF189ECDB6692BB2DB04287020564ECA1B1060C2084E84FF,1
11484041.8453608,331688.917733983,557.880632360604,215.467275680494,342.41335668011,312.123711340206,669.628865979381,21398.2164948454,984702.804123711,0,0,0,0,0,1,0,82.3456790123457,0,3681198,49601.4658273511,454.674574454259,259.597746241108,195.076828213151,5.66666666666667,5,696,753.333333333333,63144362,8.20342450413479,0.110857087893713,0.110857087893713,0,7,0,518,0,7753748.5,6068.22013614741,38.9360833259449,18.5611357239281,20.3749476020168,8.5,9.5,1012.75,4137,13657,13180.0541846672,146.445046496302,73.2225232481511,73.2225232481511,1,1,90,90,513,2300194.93177388,3898.63547758285,3898.63547758285,0,2,0,1180,0,527,1146110.056926,3795.06641366224,3795.06641366224,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7FB05FF77F6C9FE46C972578116DA1F4E463344B36C4E65101721262227E3ABC,1
4787970.71052632,72022.7770379976,109.057858908875,42.2885655765201,66.7692933323545,159.326315789474,363.763157894737,11071.7315789474,526728.942105263,62631.25,0.434088414329907,0.00498952200379204,0.00498952200379204,0,1.0125,0,84.05,0,3003963,43802.0170013735,89.7959029749216,45.3878108020353,44.4080921728863,13.25,15.75,1079.25,18363.75,0,0,0,0,0,1,0,74,0,581658.333333333,6470.8458590451,31.8620625781586,16.9893152750974,14.8727473030612,8.66666666666667,7.66666666666667,1111.33333333333,2917,73976,2433.22158537904,27.0357953931005,13.5178976965502,13.5178976965502,1,1,90,90,248,4758064.51612903,8064.51612903226,8064.51612903226,0,2,0,1180,0,251,2406374.50199203,7968.12749003984,7968.12749003984,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44B7BFBC27691E2AF104119FCE5AA73BE5C982A6E16378BFABE19EE3E889CB10,1
6864632.88617886,639847.603137547,846.199985261643,227.291602882602,618.908382379041,212.260162601626,1259.48780487805,17794.8211382114,1731854.69105691,0,0,0,0,0,1,0,83.1625,0,5497911,252.531818308043,2.33165787528848,1.20127033975147,1.13038753553701,6.5,6,835,582,47115097,11.2424892630336,0.151925530581535,0.151925530581535,0,6.5,0,481,0,328534.8,17590.2974249318,65.8547507194903,31.3318535659589,34.5228971535313,8.6,9.8,976.8,4848.2,11306,16312.0066838926,181.244518709918,90.6222593549588,90.6222593549588,1,1,90,90,671,1758569.29955291,2980.6259314456,2980.6259314456,0,2,0,1180,0,685,881751.824817518,2919.70802919708,2919.70802919708,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2F118FBD25133D2E359DB9C76F6253AFFBD1BC125DD5351B2EE5CD517B56C03B,1
7955383.6875,134324.638643797,1290.54722499191,1222.22408152006,68.3231434718535,72.5104166666667,148.53125,7665.4375,205217.135416667,0,0,0,0,0,1,0,81.7924528301887,0,7650007.5,4896.39670061825,44.9967844463093,25.7030630968319,19.2937213494774,5,4,638,410.5,0,0,0,0,0,1,0,74,0,718490,6208.29246769513,31.4359693236992,16.7570885449301,14.6788807787691,9.5,8.5,978,4057,148055,1215.76441187397,13.5084934652663,6.75424673263314,6.75424673263314,1,1,90,90,190,6210526.31578947,10526.3157894737,10526.3157894737,0,2,0,1180,0,208,2903846.15384615,9615.38461538462,9615.38461538462,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE3F3C76D3CFCAE015994BE4CD7E184D2078C5490401BF20A59E05C54B8DE091,1
7548804.56790123,195430.537016996,520.917518862053,224.525802986327,296.391715875726,106.111111111111,207.604938271605,9993.74074074074,294275.160493827,0,0,0,0,0,1,0,81.2424242424242,0,373931.5,461874.49815543,1060.46833227107,514.783749078389,545.684583192682,13.25,16.5,1105,18479.75,63164712.5,8.20078332292025,0.110821396255679,0.110821396255679,0,7,0,518,0,4148477.66666667,7080.46742725963,39.3267085011396,20.4016346904793,18.9250738106603,8.66666666666667,9,1113.33333333333,2989,13971,12883.8307923556,143.153675470618,71.5768377353089,71.5768377353089,1,1,90,90,862,1368909.51276102,2320.18561484919,2320.18561484919,0,2,0,1180,0,873,691867.124856816,2290.95074455899,2290.95074455899,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B20051D7A906B322BEB04696978B2129E0821693E3A76D1A8017BC238FFAA24C,1
5101632.3943662,459050.134955508,475.210441494253,126.330821078422,348.879620415831,227.455399061033,924.544600938967,17036.0046948357,1245783.56338028,0,0,0,0,0,1,0,78.447619047619,0,1534203.66666667,5064.37140356046,42.6371620503036,19.5567273550586,23.080434695245,3.66666666666667,3.33333333333333,515,295.333333333333,0,0,0,0,0,1,0,74,0,460763.5,10881.2908998346,39.5608466827238,20.2712623226158,19.289584360108,9.5,9,1141,4164,70586,2550.08075255716,28.3342305839685,14.1671152919842,14.1671152919842,1,1,90,90,201,5870646.76616915,9950.2487562189,9950.2487562189,0,2,0,1180,0,214,2822429.90654206,9345.79439252336,9345.79439252336,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370166C3F2F28CDC3E60A9D3B222CB930A73C6D09CDE22522258F7629FD86672,1
7117196.51190476,177995.059303814,499.476262608972,203.763492922887,295.712769686086,105.261904761905,201.297619047619,9694.7619047619,284761.666666667,0,0,0,0,0,1,0,81.5535714285714,0,5518765.75,46031.2379309515,387.125653256088,220.088318507274,167.037334748814,26.25,39,2670.25,43955.5,52478283,10.2294255234961,0.138235480047245,0.138235480047245,0,6.66666666666667,0,493.333333333333,0,234160.5,21123.2484100436,83.1825380165801,42.5013063562228,40.6812316603573,10,9.5,1167,4192,13113,13726.8359643102,152.520399603447,76.2601998017235,76.2601998017235,1,1,90,90,863,1367323.29084589,2317.49710312862,2317.49710312862,0,2,0,1180,0,866,697459.584295612,2309.4688221709,2309.4688221709,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181BB53854CC3A2B4706BF54C665032A5CDD5B379B11DD4DB9AB8606FD317710,1
7244225.15865385,120688.872974903,159.436396056663,56.5647547303951,102.871641326268,204.879807692308,739.754807692308,15163.7451923077,1004865.72115385,0,0,0,0,0,1,0,82.9404761904762,0,3766580,4712.36563630673,43.2598265835795,24.7007276344663,18.5590989491133,5,4,638,410.5,0,0,0,0,0,1,0,74,0,1084355,4903.07483173991,23.708746328396,11.9963184505357,11.7124278778603,9.5,9,1141,4150.5,74971,2400.92835896547,26.676981766283,13.3384908831415,13.3384908831415,1,1,90,90,209,5645933.01435407,9569.37799043062,9569.37799043062,0,2,0,1180,0,223,2708520.1793722,8968.60986547085,8968.60986547085,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BBD661BDDC86F01985C979D79A7455610432BA34AE58DA7BEF1183276290C331,1
5544963.9952381,562637.728587745,576.045231295282,154.577994530578,421.467236764704,243.733333333333,978.609523809524,18191.5952380952,1314641.71904762,225415.954954955,1.43661912441872,0.0180027749579908,0.0180027749579908,0,1.04504504504505,0,86.4144144144144,0,3633077.875,3320.40123259963,26.2256673103667,11.8284933868683,14.3971739234984,4.625,4.25,682.875,562,0,0,0,0,0,1,0,74,0,1261095,5220.18228966857,18.9047708974242,9.91818523387712,8.98658566354712,10.3333333333333,9.66666666666667,1081.33333333333,5323,145189,1239.76334295298,13.7751482550331,6.88757412751655,6.88757412751655,1,1,90,90,208,5673076.92307692,9615.38461538462,9615.38461538462,0,2,0,1180,0,219,2757990.86757991,9132.4200913242,9132.4200913242,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111011D33E4F7520737A5FC46F77203091F84E152554D04A5D9F59AA5BB753C3,1
4863739.87328767,66724.9641112064,106.881668542487,42.5444318540081,64.3372366884794,148.982876712329,436.006849315069,11177.0719178082,596448.589041096,50512.0505050505,0.39590472356491,0.00403984411800928,0.00403984411800928,0,1.01010101010101,0,84.1717171717172,0,8253650.2,46689.4759109904,79.8270780664377,38.2373184824672,41.5897595839705,11.2,13.2,949.6,14867.6,0,0,0,0,0,1,0,74,0,472874.5,11724.5221893542,39.0186079739825,20.5720818609138,18.4465261130687,9.5,8.5,1141,4138,83855,2146.56251863336,23.8506946514817,11.9253473257409,11.9253473257409,1,1,90,90,283,4169611.3074205,7067.13780918728,7067.13780918728,0,2,0,1180,0,297,2033670.03367003,6734.00673400673,6734.00673400673,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377AAA74AD32E5471066299834E584DB6A6BE9F1035C7E10385A38006D55B99,1
3598767.50507614,402870.588276898,431.046982304245,117.79862525367,313.248357050575,147.413705583756,654.304568527919,11450.2893401015,867610.576142132,0,0,0,0,0,1,0,80.4362745098039,0,6883121.8,4333.22375715822,35.8158748172987,16.034795544897,19.7810792724017,5,4.4,878.8,409.4,0,0,0,0,0,1,0,74,0,389448.666666667,1166759.04700036,21526.4688478936,10763.4646220737,10763.0042258199,6.66666666666667,6.33333333333333,778.666666666667,2794.33333333333,153561,1172.17262195479,13.0241402439421,6.51207012197107,6.51207012197107,1,1,90,90,211,5592417.06161137,9478.67298578199,9478.67298578199,0,2,0,1180,0,222,2720720.72072072,9009.00900900901,9009.00900900901,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EEDF6341B59956AC3B22C4291682F1ED7DCA1F55D57CF590720CB91C90B08488,1
14907778.7227723,14431.2027586998,24.8304160218079,11.3921987649728,13.4382172568352,138.009900990099,212.544554455446,17132.5148514852,290637.940594059,743825.540540541,5.07163253901953,0.0594129206743348,0.0594129206743348,0,1.14864864864865,0,93.8648648648649,0,4228117,463.020921855796,2.68601056443678,1.54977418617578,1.136236378261,6,4.33333333333333,737.333333333333,763.333333333333,0,0,0,0,0,1,0,74,0,1744194.2,4829.17329414259,14.6052763187712,7.52247508209517,7.08280123667604,8.8,8,974.6,4451.6,132818,338.809498712524,3.76454998569471,1.88227499284736,1.88227499284736,1,0.5,90,45,247,4777327.93522267,8097.16599190283,8097.16599190283,0,2,0,1180,0,251,2406374.50199203,7968.12749003984,7968.12749003984,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF5B2BF26077E21BD343739B0372A94B7B06700E70F0E8DB1AD90D718B745BA,1
9182234.77165354,307978.013846802,554.122979116318,205.691416498352,348.431562617965,268.677165354331,600.913385826772,18993.8503937008,874228.622047244,0,0,0,0,0,1,0,83.433734939759,0,925698.5,40101.5877361738,368.521421515651,210.506106490141,158.015315025509,5,4,638,410.5,52466888.3333333,10.2300256009961,0.13824358920265,0.13824358920265,0,6.66666666666667,0,493.333333333333,0,234690.5,20615.4751649721,91.3598402238103,45.6799201119052,45.6799201119052,10,10,1167,4217.5,12960,13888.8888888889,154.320987654321,77.1604938271605,77.1604938271605,1,1,90,90,563,2095914.74245115,3552.39786856128,3552.39786856128,0,2,0,1180,0,570,1059649.12280702,3508.77192982456,3508.77192982456,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C85F4D6DA3820E4CC30D334DEEB648875BB77DBF5B26A8ADA1A1B6BBB1536F59,1
4288413.83157895,237657.831486756,557.639083209861,217.446946239834,340.192136970027,121.336842105263,244.494736842105,10291.5894736842,349537.536842105,92708.4074074074,0.554861534747893,0.00739815379663857,0.00739815379663857,0,1.01851851851852,0,82.6851851851852,0,528919,72400.0291848152,665.353727962332,380.066403654499,285.287324307833,5,4,638,410.5,52452328,10.2343981525596,0.138302677737292,0.138302677737292,0,6.66666666666667,0,493.333333333333,0,233038.5,21085.3637115871,87.2970606149231,45.9065379227477,41.3905226921754,10.5,9.5,1194,4192,13852,12994.5134276639,144.383482529599,72.1917412647993,72.1917412647993,1,1,90,90,348,3390804.59770115,5747.12643678161,5747.12643678161,0,2,0,1180,0,360,1677777.77777778,5555.55555555556,5555.55555555556,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1CCC4A9E24010659AC992363D8ACEC81A88171C78F74A44163AC39528A5F61A0,1
4862313.24096386,222948.976973706,505.227808070319,214.477944026634,290.749864043685,134.313253012048,273.975903614458,11260.1686746988,394228.698795181,0,0,0,0,0,1,0,81.6296296296296,0,896323.5,61973.403705479,569.696796496393,325.461060411046,244.235736085347,5,4,638,410.5,63155446,8.20198610654097,0.110837650088391,0.110837650088391,0,7,0,518,0,356366.5,15379.6399336039,80.3852825532443,40.1926412766221,40.1926412766221,10,10,1167.5,4218.5,13705,13133.892739876,145.932141554177,72.9660707770886,72.9660707770886,1,1,90,90,503,2345924.45328032,3976.14314115308,3976.14314115308,0,2,0,1180,0,509,1186640.47151277,3929.27308447937,3929.27308447937,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDC12C4F851FB43FD982E17EB238577D39F9D1454C9274F6962163BE1E71804A,1
10661603.3815789,185731.43755241,361.342729366901,167.307599920813,194.035129446088,109.144736842105,226.315789473684,10653.9473684211,320463.75,0,0,0,0,0,1,0,81.6603773584906,0,7528630,40885.2973036313,375.994598519832,214.835069358987,161.159529160844,6,5,808,528,63165756.5,8.20064650535653,0.110819547369683,0.110819547369683,0,7,0,518,0,428800.75,15261.6552477579,73.8283826862588,38.1147061986988,35.71367648756,9.75,9.25,1088,4122.75,13122,13717.4211248285,152.415790275873,76.2078951379363,76.2078951379363,1,1,90,90,505,2336633.66336634,3960.39603960396,3960.39603960396,0,2,0,1180,0,515,1172815.53398058,3883.49514563107,3883.49514563107,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79CDB547B3CD521BE89C0577A7330671B7DC5440F6DC1CDB50C0F8DEE8A9DC24,1
5756842.92753623,291160.70585805,547.971627004714,224.899478321969,323.072148682746,161.04347826087,327,13234.3768115942,474211.362318841,0,0,0,0,0,1,0,81.4528301886792,0,1067711,71408.5225049588,656.543210791412,375.100482146586,281.442728644826,5,4,638,410.5,52445810.6666667,10.2345882437507,0.138305246537171,0.138305246537171,0,6.66666666666667,0,493.333333333333,0,286937,17676.4108067667,86.3091068730044,43.1545534365022,43.1545534365022,10,10,1167,4218,12960,13888.8888888889,154.320987654321,77.1604938271605,77.1604938271605,1,1,90,90,369,3197831.97831978,5420.054200542,5420.054200542,0,2,0,1180,0,380,1589473.68421053,5263.15789473684,5263.15789473684,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D9E19D9AAA6004657F0370E93DBC0EFC6B034941CACC7E8FB938FDDD4773CDE9,1
8507599.95959596,318923.142146138,646.908418978412,251.628862355072,395.27955662334,330.717171717172,662,30719.7171717172,964755.727272727,0,0,0,0,0,1,0,82.3432835820896,0,872761,26754.5599612295,245.72742781827,140.333148746335,105.394279071935,5,4,638,410.5,52428367,10.2355259306337,0.138317917981537,0.138317917981537,0,6.66666666666667,0,493.333333333333,0,412426.333333333,16612.3611771117,75.4644594241992,37.7322297120996,37.7322297120996,10.6666666666667,10.6666666666667,1099.66666666667,5376,13314,13519.6034249662,150.217815832958,75.1089079164789,75.1089079164789,1,1,90,90,459,2570806.10021786,4357.29847494553,4357.29847494553,0,2,0,1180,0,480,1258333.33333333,4166.66666666667,4166.66666666667,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5F0C1ED471282383BF8ADDE620B1D2F351AD47B7693925E805595610975C5883,1
5237434.85972851,386410.349036367,416.733004943568,131.465032338269,285.267972605299,210.226244343891,726.20814479638,15579.3303167421,986056.850678733,0,0,0,0,0,1,0,83.7872340425532,0,4965868.5,6570.26392079951,60.370785301755,34.4831224497109,25.8876628520441,5,4,638,410.5,0,0,0,0,0,1,0,74,0,568502,8797.33700190535,34.1118607990609,17.4412345894823,16.6706262095786,10,9.5,1168,4191,162571,1107.20854272902,12.3023171414336,6.15115857071679,6.15115857071679,1,1,90,90,213,5539906.10328638,9389.67136150235,9389.67136150235,0,2,0,1180,0,225,2684444.44444444,8888.88888888889,8888.88888888889,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0B3A98D9FDF83E56280414B5711A67758360942CF85FB6C1075C6D5DCB788A9C,1
7399275.5801105,755710.691702194,758.935364131692,207.16101341993,551.774350711762,314.955801104972,1383.61325966851,23754.2596685083,1846406.00552486,0,0,0,0,0,1,0,83.4791666666667,0,2486079.5,6098.67505668982,53.9493866376615,28.3998757530219,25.5495108846396,3.75,3.25,507.5,305.5,0,0,0,0,0,1,0,74,0,1170858.33333333,5707.47734854193,21.9284515790769,11.1251780086189,10.803273570458,10.3333333333333,10,1081.66666666667,5340.66666666667,138370,1300.8600130086,14.45400014454,7.22700007227,7.22700007227,1,1,90,90,183,6448087.43169399,10928.9617486339,10928.9617486339,0,2,0,1180,0,202,2990099.00990099,9900.9900990099,9900.9900990099,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEF676B18C1A938CCBF93F1EE40477DDD0C14FC88EB71995701B475A01958E03,1
7313689.56179775,354733.579324613,647.168671413568,242.876026700975,404.292644712593,348.685393258427,716.370786516854,23252.8202247191,1055351.03370787,0,0,0,0,0,1,0,82.6571428571429,0,2644604.5,28468.9710543373,261.625298996107,149.446014791332,112.179284204775,6,5,808,528,63169441.5,8.20016751115097,0.110813074475013,0.110813074475013,0,7,0,518,0,142428,48561.0514127905,194.011171375241,102.423801493653,91.5873698815877,11,10,1252,5279.33333333333,9581,18787.1829662874,208.746477403194,104.373238701597,104.373238701597,1,1,90,90,698,1690544.41260745,2865.32951289398,2865.32951289398,0,2,0,1180,0,712,848314.606741573,2808.98876404494,2808.98876404494,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C401C4D658C6D47D5DC15F9228DC291025CEB90D5C529CDF6B0DB264C8D557C3,1
9334830.05434783,270043.359915762,589.455960511753,215.383705377303,374.07225513445,325.391304347826,702.445652173913,21930.3804347826,1034991.35869565,0,0,0,0,0,1,0,83,0,1122287.5,31518.4633027869,289.631436467279,165.439684980601,124.191751486678,5,4,638,410.5,63169735,8.20012948426579,0.110812560598186,0.110812560598186,0,7,0,518,0,519818,11401.1911823615,62.4628438502299,31.2314219251149,31.2314219251149,10,10,1167.5,4218.5,13134,13704.8880767474,152.276534186082,76.138267093041,76.138267093041,1,1,90,90,493,2393509.12778905,4056.79513184584,4056.79513184584,0,2,0,1180,0,500,1208000,4000,4000,0,2,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23DBFBA5B9DC1FF933D0557FDD9A5B812BDEBAD78CBBE2DF3FDB07984E25932C,1
