index,bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,flow_iat_min_max_443,fwd_iat_mean_median_443,flow_byts_s_median_443,bwd_header_len_mean_80,subflow_bwd_pkts_mean_80,tot_bwd_pkts_mean_80,flow_iat_std_median_443,bwd_byts_b_avg_max_443,fwd_pkts_s_median_443,bwd_pkt_len_std_median_443,bwd_blk_rate_avg_mean_443,bwd_pkt_len_mean_max_443,fwd_iat_std_median_443,flow_pkts_s_median_443,bwd_byts_b_avg_sum_80,bwd_seg_size_avg_max_443,bwd_iat_std_median_443,bwd_blk_rate_avg_median_443,hash,malicious,family
2935,4619.0,6715.0,26845.0,25668.090909090908,22143.160647336827,75.0,3.75,3.75,31901.98272320713,26656000.5,37.63978712487541,550.9923608324777,6610339.671238783,1493.626134154245,40553.9792230504,82.11556312986167,0.0,1493.626134154245,37672.80385166641,1292597.8338409676,B741925D13D4D661FC86E894E3C820DC86D2841C3D45B4BEE3C8E510905409AA,1.0,airpush
2937,4599.0,6745.0,2220.0,17736.020833333336,38372.198911478736,100.0,5.0,5.0,29576.088554021982,6910608.0,57.16955136829829,449.2200382653241,3485996.3246716857,1492.2432882414153,41211.19061985242,130.64517785428308,0.0,1492.2432882414153,31168.199414398303,1741161.7750983527,B782C87E1A777583BA354E7A7E2F4F7CE0573117EC3350EA16ABFEE08C920458,1.0,gappusin
2938,4599.0,6746.0,2320.0,14651.642857142857,44124.17878617821,80.0,4.0,4.0,22574.92962621807,26477664.0,69.05838886778771,486.2080371045345,3327786.319026979,1493.7140449132728,30069.909037137608,141.37858748165735,0.0,1493.7140449132728,29755.00192310172,2006415.7333674747,B79E81E823E74119E219502111FA9CD00AA31FA592574F33C275617253F812D1,1.0,leadbolt
2939,4599.0,6745.0,2128.0,12358.433823529413,58017.03941554633,80.0,4.0,4.0,24223.685200766864,6911043.0,82.14457018545833,483.08058280402327,4733399.301142687,1491.9586680053546,32031.137156771707,169.85149394815042,0.0,1491.9586680053546,30860.368787662374,2477412.320786345,B7D439113B2141E73A838E1F84B0C98A89891A851AA0359844780E2A3B079E4E,1.0,revmob
2940,3099.5,6745.0,35977.0,10219.5,74779.04955085482,100.0,5.0,5.0,19148.566380242395,6911043.0,83.33333333333333,457.11750483124194,3229043.624750731,1491.9583333333333,25637.504676249035,176.84124310086466,0.0,1491.9583333333333,24430.301727886123,604417.614821821,B7D6DC60F346D311256FD046B2F62EE2CE546775F0C94C7E682CCEA6E73AE1D8,1.0,kuguo
2942,4605.0,6746.0,1934.0,10053.50484496124,97250.3186510938,80.0,4.0,4.0,16898.170928542226,6910811.0,96.83224670189612,499.8213745821201,4590261.478035758,1491.958500669344,26744.025483177287,197.42420306324857,0.0,1491.958500669344,24137.620889176556,2362128.6063833805,B7E3C660A15031E33DE2B9556A9400C8E972F7C2D2C6CC99903A0988FA8FDD88,1.0,gappusin
2943,4618.0,6717.0,1988.0,10593.444444444443,86257.78160136694,80.0,4.0,4.0,16398.40709960389,6911101.0,100.8365397027588,537.8185529039984,4178842.154377919,1491.9536479250337,24405.221468092983,208.49705698384952,0.0,1491.9536479250337,21002.122836735165,4304672.897196262,B829E595DAF67902690D1992633F426F8206D3CE2DC92C3900E4DF033EF8A7C3,1.0,basebridge
2944,4600.5,6717.0,4558.0,11537.594574826686,63414.08229469168,80.0,4.0,4.0,20449.980964586743,5006450.0,85.37915683621642,489.9569299156966,4135780.7420794526,1491.9538152610442,24502.747137401104,176.25991934187263,0.0,1491.9538152610442,23613.725938539217,1225240.4294338685,B844511846386132BB1CC730E9A4B7C4E81A5C8DBBDC7C2D9260BBD8C9B702CB,1.0,smsreg
2945,4598.5,6745.0,2174.0,9053.61111111111,67911.82298908674,80.0,4.0,4.0,14906.62763171512,26477659.5,101.98635726850212,485.8674860364327,3091213.193352052,1493.048696975461,17392.403649538977,196.3763547126321,0.0,1493.048696975461,13948.189440416989,2023828.9243878345,B84B39D855D61381F5A999BF4ACC9B4FC474C5A3EBB8A50848661B2DD0ACEA69,1.0,gappusin
2947,4599.0,6745.0,2160.0,12929.666666666666,73292.48922169277,80.0,4.0,4.0,18279.412071434243,26477663.0,86.28453403655229,474.739928803129,3637914.2435503034,1493.0097826086956,24602.292557673023,163.65766262403528,0.0,1493.0097826086956,25821.431635126275,2117305.151915456,B86E3B9CE7CE48EE198B956D428B9F60E6AAF11484670182A751557CC3E140E1,1.0,gappusin
2948,4605.0,6745.0,3727.0,9621.25,88125.24360140314,80.0,4.0,4.0,13249.19888525643,5006421.0,94.47249991411591,527.0380255089855,3377095.069926828,1491.9583333333333,18531.504285308005,182.82402172220227,0.0,1491.9583333333333,17401.403806084152,2211368.6534216334,B876732EA4322406F05996D099FB94BAB059C2ED3527D0765F997C12614D57AC,1.0,gappusin
2949,0.0,6747.0,29571.0,30354.75,15892.954952640124,80.0,4.0,4.0,31504.435016552397,26655996.5,34.99707676231541,432.47214939230486,1500714.0728413276,1493.5870439877947,44407.78553787804,73.78270556847187,0.0,1493.5870439877947,41545.1872667363,0.0,B883EF125FBC27BD1A48E1163FFFAF19E44EADE623128956D2F553C5803E3B22,1.0,gappusin
2951,3859.0,6746.0,2128.0,9998.666666666666,81983.8056680162,100.0,5.0,5.0,17837.48930281667,6910811.0,101.95550661691236,432.47214939230486,3386868.625883146,1491.4020739254056,24741.017695506685,179.46730839825426,0.0,1491.4020739254056,21971.590633915766,640845.8075997069,B8ADF55D4E95E85C50353A615D7158E4616831C932275768ED5DA3647D7FA571,1.0,gappusin
2952,4604.5,6746.0,2161.0,11413.041666666668,65322.860400451646,80.0,4.0,4.0,18108.075716088264,6911101.0,76.85809192310501,511.8207590771463,3193729.372081964,1491.958500669344,23772.355761243136,186.6561027656828,0.0,1491.958500669344,20923.923427653383,2512157.76889176,B8B631A4F691A131968FA8ADA1E008E9A7D5489D4EED342A503B3A5FF433CACC,1.0,gappusin
2953,4151.5,6746.0,1921.0,8614.882352941177,90401.78571428572,80.0,4.0,4.0,11546.966568958129,5006392.0,85.73755733699147,457.35378469517445,3203192.9991909848,1491.958500669344,15436.377652965824,188.2411997239129,0.0,1491.958500669344,12891.934401608807,1415292.5435741665,B8C6981C7975CD10EBBD86D0C980093FB8BFE2E2B60DA0729E9C61E31FEE576B,1.0,gappusin
2954,4598.0,6744.0,2094.0,12091.2,61926.89953915807,80.0,4.0,4.0,13260.580191930892,26477663.0,84.74145382438181,491.9625882205036,4086047.7243644646,1493.6748497947422,19199.99945666152,161.00876226632545,0.0,1493.6748497947422,19987.3135603406,1540123.8913135296,B8F88E599C8F74EC58EC99D05F0A1DAC04BF936D68355DDB330E01B0B1FF1706,1.0,gappusin
2955,3477.0,6745.0,2174.0,11392.055555555557,74795.93468651305,80.0,4.0,4.0,16250.942135533733,6911043.0,87.13852305462777,452.6989357418995,4087787.018662835,1491.8695652173913,25163.24338478062,173.27994226365655,0.0,1491.8695652173913,18102.09797651788,1005498.5649531296,B90E7B31B5939DE535AC5B66A2F176D950B1AEC88506386462B272A16C9A1C58,1.0,dowgin
2956,0.0,6747.0,25674.0,25592.727272727272,19622.094992440765,91.11111111111111,4.555555555555555,4.555555555555555,30011.997567697406,26655970.5,41.82933302597043,432.47214939230486,3686502.180955855,1493.4301644301645,41679.99024608567,90.7076796292858,0.0,1493.4301644301645,39926.78668530489,0.0,B91F4E27E367231D0205292D8E70604B944C96F0471DC6707960D9127512CE81,1.0,igexin
2957,4600.0,6746.0,1945.0,13097.384615384615,52771.33983279067,80.0,4.0,4.0,22091.050455381748,6911013.0,71.43622530985462,515.1354016124885,3100494.642973244,1491.9583333333333,31117.620024674125,133.94501557110806,0.0,1491.9583333333333,27047.443616911376,2007567.2958784765,B9399F82D84016A9006D103B429D408C45886DF97080687F8BFC6049CEE6C54B,1.0,gappusin
2960,3067.5,6746.0,1986.0,11966.181818181818,43410.1398184574,100.0,5.0,5.0,22698.74582721575,26477663.0,72.26767948481175,487.4573200690384,4285260.960644245,1493.6748497947422,28503.4982382801,152.56510113460257,0.0,1493.6748497947422,24620.02826155973,629495.5044955045,B9935119347E6440BB9028C8E2EA0DF7F3E63EB4884F652E6E477FC842AE31FC,1.0,gappusin
2962,4604.0,6746.0,1915.0,11678.615384615385,84882.50442302981,100.0,5.0,5.0,19975.11972846888,6911187.0,81.53747054458877,453.2192207649181,3887476.284701276,1491.9583333333333,29030.187024314306,186.45762254629705,0.0,1491.9583333333333,22962.409120995995,2446199.869122184,B99E5CBA7FF6829508DE688B9897424B098548750B6DB2198C911C51657AA706,1.0,gappusin
2964,0.0,6717.0,9493.0,28733.375,17013.395728735413,81.81818181818181,4.090909090909091,4.090909090909091,32119.10160617284,26655997.0,38.33784157951907,432.47214939230486,1234306.721600409,1485.6300448430493,45009.06214013324,80.95199546668825,0.0,1485.6300448430493,41108.53991418989,0.0,B9AF08F6C2973EB25D5385D32A8FF2B4F9DB56975EE28ECFF059E8F80EF862F4,1.0,apptrack
2966,4158.0,6746.0,2002.0,9477.333333333334,51950.08778530223,120.0,6.0,6.0,14958.5,26477663.0,73.37026303239297,508.51971992790567,3338160.794767728,1493.6748497947422,21351.49886571198,162.3395447535338,0.0,1493.6748497947422,16916.238293721883,1318682.753577771,B9C0CA7852E83ABC226FDE0BCAB5E06BDA2E1B658421D0E41A1D82AF32FF9D82,1.0,torjok
2969,0.0,6717.0,19858.0,25036.5625,19648.712915294505,102.85714285714286,5.142857142857143,5.142857142857143,30025.012185193475,26655997.0,44.02754230573284,432.47214939230486,1176882.6315556006,1493.6648213658827,41811.21282863355,93.07229045408542,0.0,1493.6648213658827,39703.97109658044,0.0,B9D4F33B7AB4E61CB0F363DAE9F17A4415AC519D864BBD614C01B04E2CD2F325,1.0,apptrack
2970,4618.0,6746.0,2085.0,8953.25,86446.1045891142,100.0,5.0,5.0,16989.333935572475,5006336.0,99.3030729787311,527.4705333762702,5029314.557328918,1491.958500669344,20819.8496936562,197.1706018632622,0.0,1491.958500669344,22508.49530586743,2821841.697786684,B9DB4A07161FBD5C3994CAA3D6D43F4995A27A4322D472B2F8BBC269E4853510,1.0,gappusin
2971,4412.5,6748.0,1971.0,13146.625,37285.49112735652,100.0,5.0,5.0,25935.04549598585,26477663.5,59.83628886373633,484.181365362534,3150924.0226577865,1493.674876981214,31098.279552566604,119.33241503291389,0.0,1493.674876981214,30455.966749371168,2184221.0921859825,B9E6C34E893CCC3383381765DB13A1A63D6068B3B69F173A1324A770A7AB1BDD,1.0,gappusin
2975,4600.0,6746.0,2197.0,12873.833333333334,63324.60582161308,80.0,4.0,4.0,20207.12226789445,6911187.0,77.73497555666879,450.8600893326679,3893754.9315107656,1491.9586680053546,25907.09407967039,164.21070826671277,0.0,1491.9586680053546,19294.18057085676,1663680.2205375603,BA276C5A9B106B79E162EF6085F150AB1114565979D2C81BBA158944ADBBA409,1.0,gappusin
2976,0.0,6746.0,30362.0,26622.875,18576.82916482045,100.0,5.0,5.0,30270.605117388048,5006024.0,40.10087598135755,432.47214939230486,1089527.042843027,1486.5419131144197,42710.81656599854,86.1638927939776,0.0,1486.5419131144197,40135.84088755934,0.0,BA2FE5ECF2C1BC4430329665445CB40F3B765BB7031210BEC5162431AA29414E,1.0,secapk
2980,4619.0,6745.0,1939.0,20521.6625,40514.09884025257,94.28571428571428,4.714285714285714,4.714285714285714,34994.32250917282,6910956.0,52.491540216169554,491.1997925477642,3528637.752159323,1491.958500669344,45911.59573706453,107.19548003131769,0.0,1491.958500669344,39859.21694752926,2213323.5063367826,BA492F4061A87C0E6CC37D7D60CF6437455C7B487CF332FD1E75080ECD145FA2,1.0,gappusin
2981,4604.5,6745.0,2174.0,14197.848985507248,47938.14722655195,100.0,5.0,5.0,23833.995913744824,6971537.0,64.77641747608781,545.3713294595974,3782114.013959217,1492.351145038168,30316.28617401939,137.39957029872355,0.0,1492.351145038168,24031.67568927516,2260003.0680666342,BA545E3F354DC0BC8CBC9178553789F0B81EC3253C25B59AE24FD62DCEAB715F,1.0,leadb
2982,4600.5,6747.0,2115.0,10023.258522727272,84721.8828413889,80.0,4.0,4.0,18253.076656183937,6911042.0,96.47810081680566,456.5601820051586,3698568.2678750674,1491.8697324414716,22928.39111491057,204.4480651095023,0.0,1491.8697324414716,21189.717423076592,2289780.683869806,BA79A0B1EE607FAFA9362ADA3788E34A2836CE7E3D4DC7A30612ABC8A601500E,1.0,gappusin
2984,4605.0,6746.0,1986.0,29247.456011730206,30126.13065091234,120.0,6.0,6.0,55993.79296597292,26477664.0,36.29760357503925,512.5188351046334,6113005.792767202,1493.6357655502393,76987.12744701967,70.48763541304163,0.0,1493.6357655502393,34471.25473101345,2086748.78287004,BABADEFF3936425C7115EC1EFAD81ED46F6CFE5CE0A2B00D8EE21AD2222C31F7,1.0,kuguo
2985,4604.0,6744.0,2200.0,37195.07142857143,20687.08098252868,96.36363636363636,4.818181818181818,4.818181818181818,64609.52906841858,17653693.0,28.71211794938053,527.6874967088244,3204557.402550278,1493.674694865034,88202.43446420152,55.69094215631487,0.0,1493.674694865034,84370.41453606622,1923953.2896610647,BAC23FC09F18118B0FE768A8BF98CFAE7F50629B9D080EFD58878251578A95BD,1.0,elfan
2988,4617.0,6746.0,1905.0,12220.333333333334,55202.26402530381,80.0,4.0,4.0,20015.5,6932358.0,70.32307593134124,481.67268523593214,3368607.217744604,1491.958500669344,25087.976079758737,134.78589553507072,0.0,1491.958500669344,25051.85496046151,2393149.664929263,BB3EDEC6DBA3ADAE7C3A0163657FC31047FA36F51B0E0E398B03F245FABCAF87,1.0,revmob
2990,4418.0,6748.0,3052.0,10713.867924528302,74682.58991065226,80.0,4.0,4.0,19034.85588908181,6911042.0,93.38174741155134,475.5642812491284,3521445.0724746515,1491.9275435073628,25951.906683624533,169.80811682798438,0.0,1491.9275435073628,24826.623114030102,2011295.180722892,BB4CAD02657A3BA248DCB78F076B5A295EE46B6BCB25EA6B0108DE5AF414BB3D,1.0,cauly
2991,4604.0,6745.0,2021.0,22413.090909090908,36987.69007965243,120.0,6.0,6.0,28994.253450217268,26477663.0,46.19705817133565,499.06947880150096,2978190.83042558,1493.6357111787734,37440.40383672516,91.66352937325064,0.0,1493.6357111787734,38439.69197347232,1740383.5774171494,BB534B26EEF60E24FA60878664E474CF908F5828F0C14C383FD6181C9BBCD051,1.0,dowgin
2992,4619.0,6717.0,1929.0,11705.25,67207.7530489319,80.0,4.0,4.0,16832.534771435858,5006421.0,90.8891228442236,600.4014571286634,4179140.849940256,1491.9538152610442,23936.1990419613,184.461266681329,0.0,1491.9538152610442,19876.999844821275,3993928.881179532,BB7608D3F75032960C19650F65AAE783C1ED71038FC1A91AAAEDAB81D6149FA7,1.0,dowgin
2997,4411.5,6747.0,2306.0,9840.388888888889,81891.84435882187,100.0,5.0,5.0,14486.333095930757,6910810.0,110.5250063439574,483.0578737642827,4148233.736823018,1491.927376171352,19158.4886274121,226.1812145671232,0.0,1491.927376171352,15698.912654727425,1597983.9943720852,BBE0D3CCEC66DAB6EE0CF02B6662B39D4EE03A816BCB123E4FC3B0D4380BDEDA,1.0,gappusin
2998,4600.0,6746.0,16336.0,26426.75,18768.95524193624,65.0,3.25,3.25,29885.02210044492,26655970.5,35.27734095848078,455.5609805633304,4487364.5841017375,1493.624513933895,41338.16641550607,78.82514249514621,0.0,1493.624513933895,38591.52198035101,270326.84125582303,BBE92BD67725EA2A74674F14C4736484B86007290320736C280F6E85A263D425,1.0,dowgin
2999,4599.0,6746.0,2558.0,37683.319320214665,26299.91498128279,100.0,5.0,5.0,74192.23494060637,26477663.0,26.473373921747925,500.1751524145772,3417706.9316953714,1493.6748497947422,93280.80947175334,52.65032638608928,0.0,1493.6748497947422,98200.3670561988,1440708.9294482868,BBEB4DC3CA4ED3BB225243D4B4BCC6072119E324F2A781B487731293F122F774,1.0,gappusin
3000,0.0,6747.0,8273.0,24141.529411764703,20433.028816740465,100.0,5.0,5.0,28801.061617950607,26655996.5,44.88800442894977,432.47214939230486,1555432.8969563805,1493.625918124865,40695.97493303238,96.53627833339768,0.0,1493.625918124865,38488.72791536777,0.0,BBEB929A044BE2FA8422B4A69A8FC02A251BE320AC139051EA9CDE6876564987,1.0,gappusin
3001,4607.0,6717.0,2556.0,9196.117647058823,79354.59791564985,80.0,4.0,4.0,16423.595665423418,6910955.0,102.64832683227264,469.71792133133977,2736674.642341791,1491.8648829431438,23187.51333299257,202.87061926256533,0.0,1491.8648829431438,21521.26992828523,1507042.2535211267,BC1CE014E2A5A44FF921BABF2CF57B45392746D906146D9C0C430576FE7A6ECC,1.0,youmi
3002,3215.75,6717.0,18531.0,31413.8125,15680.115439095547,94.28571428571428,4.714285714285714,4.714285714285714,36140.24159227013,26656001.0,33.02317106240574,432.47214939230486,4807653.368829146,1492.499809233117,45458.74422951559,68.37342217687561,0.0,1492.499809233117,43399.90459317133,130205.77045615678,BC2007F1391947A4C4ABF4D486CACBCEE7975CAAD52D086D23B7E65652D0C589,1.0,dowgin
3003,4606.0,6745.0,1972.0,13717.933333333334,50223.144223903786,100.0,5.0,5.0,21335.65556745216,6910811.0,69.6838099400031,477.998568624511,3114064.1448762305,1491.8695652173913,27462.87050586335,137.20536421489635,0.0,1491.8695652173913,27379.395766354894,2011343.9027549229,BC3D01566073752C3806B48A41D9FEF7218406ECA3F5BC4F1F7AA9E44B2E64D0,1.0,gappusin
3007,4598.5,6745.0,2169.0,16162.265507714765,37907.18941521678,80.0,4.0,4.0,22533.808225666384,26477664.0,61.35046497084171,514.6292214458728,3129161.468551429,1492.8494480395889,28150.320801080165,115.14551000148803,0.0,1492.8494480395889,28694.677628625534,1336856.3500283351,BC82639CF36A082AD0642530B86263EEF394F26DD279FF252B62C2BE8B0989CE,1.0,gappusin
3008,0.0,6747.0,9689.0,27412.25,17667.100013448693,33.333333333333336,1.6666666666666667,1.6666666666666667,30281.31278446523,26655967.0,36.41100745211953,432.47214939230486,3528395.210161293,1493.6243249081874,42329.54417646734,77.7181938291754,0.0,1493.6243249081874,40023.54155145429,0.0,BC9E09B58B6CA16DD115284FB9F4F56971D870915A19489E6DAE884647AA0BA1,1.0,goldentouch
3009,4602.5,6746.0,1975.0,15132.27450980392,37771.15617173293,100.0,5.0,5.0,33776.61056275538,5006450.0,46.58081219360622,519.5821061505812,3799093.185460393,1491.9586680053546,43444.49721015891,113.31549746761397,0.0,1491.9586680053546,40352.936716602686,1788915.5507058627,BCC0DBAFEB73AA25C7CAAC7250BCC91A246ECDECFF7316FDC9920E8FADDBEBDF,1.0,revmob
3010,0.0,6747.0,14795.0,28988.125,16640.525799737457,80.0,4.0,4.0,35797.44968080694,26655996.5,36.75194508703243,432.47214939230486,2246782.060548088,1493.5093020116103,49183.293652424174,77.67684947835069,0.0,1493.5093020116103,47394.74704837245,0.0,BCC74E9EFC5B885F1BA24C8BB482BC490ECA390076310CDB49DA2CEEC8704C3E,1.0,gappusin
3012,4600.0,6746.0,1835.0,8875.0,83470.68862123015,100.0,5.0,5.0,15449.280860208348,6911013.0,109.80725167090034,446.0690308090369,3009761.9714245726,1491.8697324414716,17239.80094303747,214.168039538715,0.0,1491.8697324414716,19551.27203022862,1460599.8983223182,BCDF919487CD27B7C04EB749CF17EAFD848A5E28E298007C2E59F22492FB4B25,1.0,gappusin
3013,4600.0,6746.0,4159.0,10646.466666666667,64937.675914756735,80.0,4.0,4.0,15009.914001530233,5006450.0,85.47812187470618,465.648450324857,3255748.8113168306,1491.9583333333333,22805.02322800291,170.95624374941235,0.0,1491.9583333333333,21067.6615351252,2849597.423510467,BCF14C3897FB1580285A26E63FFF2CCFF1EDC2FDE279FD38BA43DD0754F5D1B6,1.0,revmob
3014,0.0,6717.0,28051.0,26209.277777777777,18918.71705830335,75.0,3.75,3.75,29826.60782585084,26656001.0,38.8940688914721,432.47214939230486,4117110.741075524,1493.470677178961,41674.76604945016,81.15063036730673,0.0,1493.470677178961,39727.12965794306,0.0,BCF34271A1BBA25660D75E8B5FDB46404C6CDA3555856D8CAC0214ED7E989809,1.0,kyvu
3015,4598.0,6745.0,2236.0,11877.760613207549,60975.60975609756,80.0,4.0,4.0,15306.919077336835,26477659.5,84.30992327796982,498.3900471049301,3426960.725433636,1493.7138002283723,21227.764741901112,168.06016553926307,0.0,1493.7138002283723,21314.7465154468,1254013.4119081488,BD1EE9933F21E2C0C050B56C4896FD978796409B33816129ABB198638820D9FA,1.0,gappusin
3016,4601.5,6747.0,2147.0,17239.708333333336,41540.950971680446,80.0,4.0,4.0,35960.074729122585,6911042.0,53.3419837968279,528.7536394915895,4338751.723639052,1491.9586680053546,40731.94829345833,129.05862941984907,0.0,1491.9586680053546,23792.222215990107,1715247.873647665,BD22037A77CF1DEBABF237C998E84BBFAB1E634D87E107C7D0926DEA69BEBD7E,1.0,autosms
3017,4599.0,6745.0,1967.0,10450.1875,61526.77554120775,120.0,6.0,6.0,12675.367345347677,26477663.0,105.67473317129875,501.2621345164623,3040968.7374601085,1493.0097826086956,19715.396434146474,200.8926147531193,0.0,1493.0097826086956,15153.815298774596,2143025.246041934,BD3FFD4AC6711C1F100D1FB899C54306DF4A380F453FC735C0504519076F56DA,1.0,gappusin
3018,4604.0,6746.0,1925.0,11011.111111111111,73548.25483060838,100.0,5.0,5.0,17311.553370206446,5006421.0,95.66357035577282,533.2032650681039,5929326.993878378,1491.958500669344,25604.833931470115,191.0183186567592,0.0,1491.958500669344,24624.57039441247,2953403.1413612566,BD4F73320BC5402E4E4D877C65A6CCE5D180F6CD66A0E2841596E68DE2660D1F,1.0,gappusin
3019,4601.5,6745.0,1979.0,25997.59090909091,25584.102484994637,157.14285714285714,7.857142857142857,7.857142857142857,38444.66216415136,26477663.0,40.02303903329949,514.1806773354592,2366254.1874575024,1493.6748497947422,52097.772594225054,71.73391919514492,30744.0,1493.6748497947422,55021.011054954695,850052.4668473687,BD5CE6E6178367335096627B2974ADCE5F97B5A202BB7C6B871055F4DC4BCD4A,1.0,dowgin
3020,0.0,6746.0,4555.0,28632.1875,16593.47193773064,100.0,5.0,5.0,30790.29564202241,26655970.5,37.58330978052896,432.47214939230486,1178336.0139248932,1493.5467678349626,44637.7383041283,81.06850567107202,0.0,1493.5467678349626,41193.48170359608,0.0,BD620600330C0F2275CC9516330074F1CB186DA69141C016B2AC87D87D557FB7,1.0,feiwo
3021,4604.0,6746.0,1740.0,9567.5,72786.57226950918,100.0,5.0,5.0,16607.9431052584,5006450.0,95.79245718922392,512.5723639833462,3966317.489704949,1491.958500669344,17639.864351597873,196.49413103056,0.0,1491.958500669344,18734.17910823357,2706297.8222483816,BD62513489E234C7B825D9135001A41528ECD04FA6D3492BA24459234D9012BC,1.0,airpush
3022,4600.0,6746.0,1989.0,12397.892857142857,66912.30468568206,100.0,5.0,5.0,16062.99733475898,26477664.0,83.50401016164146,485.738620142313,3341296.1860330785,1493.6357655502393,22961.86901963344,178.31123528986262,0.0,1493.6357655502393,23059.85719731918,1534605.9478824255,BD788D4DCD550043546F402D45ED11212B195E85960D5D4043FA5FEE789CA721,1.0,gappusin
3023,924.0,6745.0,8343.0,11990.5,69914.26344505066,80.0,4.0,4.0,16655.93861059772,4296618.5,83.03080904297767,504.4935356374747,3217203.9128561923,1491.9586680053546,21921.95789670009,179.6474644783137,0.0,1491.9586680053546,17247.844522965617,101535.11008274228,BD84835B93D3BE5126B4F754BC2FD7857DEC672742367AA1CAC190C28B209B6A,1.0,gappusin
3024,2816.5,6745.0,1987.0,9725.0,92263.52454555348,80.0,4.0,4.0,11141.591937614705,6911130.0,106.90123852720636,431.2967526992162,3402969.6944402843,1491.9586680053546,15096.220381605455,230.3351376252448,0.0,1491.9586680053546,12258.72801558139,1017094.0170940172,BD87124180BA1ED4E4D91F362E21DB8DFBAAB1D4D5714A57C630A2BF3FCB3AC3,1.0,smsreg
3025,3477.0,6746.0,2073.0,8167.642857142857,95559.39932512336,80.0,4.0,4.0,14203.019814501662,5006452.0,123.9651587646079,427.7956353438488,3475910.6222402747,1491.958500669344,18076.147048420506,223.64967839779428,0.0,1491.958500669344,15657.04438871981,1647771.3963616097,BDA58806CBAC3DC6BE5253BA873A60F2308678147F51B30D6A0679F98F59194C,1.0,gappusin
3027,3997.0,6745.0,6144.0,10114.111111111111,83591.33126934984,80.0,4.0,4.0,18485.0,26477659.5,103.93029741386778,502.1718729678116,2770917.890579293,1493.6355208786429,15986.381002451915,213.6295663319804,0.0,1493.6355208786429,19055.86214421094,2064501.372369625,BDAA81337C50888079572FE698A930F442F4159FD2F704A065114D64CD298177,1.0,gappusin
3028,4604.5,6745.0,2097.0,10813.05,80786.17434122798,80.0,4.0,4.0,17846.35400482291,6911188.0,101.2674556378282,484.1894787723253,3110678.657546755,1491.9583333333333,26981.334913815877,208.0417675250445,0.0,1491.9583333333333,23646.811593709823,2305631.333426199,BDAD969123E42AACAB05A59EB1FE436C9787879C82054BC8FC45BDCEE7921B7D,1.0,revmob
3030,4599.0,6746.0,2252.0,10739.032258064515,59696.00780571871,80.0,4.0,4.0,17828.182211105566,5006363.0,96.12207503529484,483.3217192487015,3968235.702936474,1491.958500669344,26583.745168805694,199.0080215540996,0.0,1491.958500669344,23316.741915532617,1773316.093108741,BDC12C4F851FB43FD982E17EB238577D39F9D1454C9274F6962163BE1E71804A,1.0,airpush
3032,4604.0,6745.0,2320.0,34214.94117647059,26634.34263473844,100.0,5.0,5.0,56955.51943865932,26477659.5,30.946232640023105,510.57768054140007,4100625.045515842,1493.674659489438,80198.24076662918,58.03397474693042,0.0,1493.674659489438,79150.59269665266,1597851.677457328,BDEA0740A61B0C19140B17F872EA62A4A4EB9BE72CD942162012039C3FB45005,1.0,gappusin
3033,0.0,6745.0,1936.0,9074.5,94095.92760180996,100.0,5.0,5.0,14903.660010819534,5011554.0,108.7200357623786,482.6810523149722,2560987.345923047,1491.9586680053546,16773.832792643294,210.0757312611408,0.0,1491.9586680053546,14683.523292589682,0.0,BDF2C05806F7A60B3429A999CA136DA964082E79E47B5D9C159CF13AA0771A54,1.0,airpush
3034,4620.0,6718.0,1989.0,23481.33333333333,34706.452576506344,100.0,5.0,5.0,42261.5,5006334.0,42.36211132762857,532.844553868298,3884906.452342717,1491.8648829431438,56916.58821125876,80.48801152249429,0.0,1491.8648829431438,57340.96316151308,3608814.045145109,BE1B69A445D80E1CA7971F31A020CB5F7368EF3FCFB6DF5FD5851A33B9A37A90,1.0,umpay
3036,4610.5,6746.0,2084.0,10983.5,71460.91803554258,80.0,4.0,4.0,20886.53887282889,5006450.0,87.30296239307386,523.1959422423856,4576781.3127196,1491.9586680053546,29368.6356350416,191.4896265564619,0.0,1491.9586680053546,28036.30283131549,2817890.405897936,BE2859CB7FA483B0CC18D9DAD671AD3F7EBA98A9293E9A4695288252BB0C67E2,1.0,revmob
3040,4607.0,6747.0,20083.0,49789.94736842105,11366.225495992549,100.0,5.0,5.0,72053.8200976088,5005870.0,21.14144791434331,494.1517567283213,5498591.037580241,1489.7152493867538,96091.24795979555,44.74550135613288,0.0,1489.7152493867538,61725.66675845236,705665.2183315967,BE72F1C4028009BB26D34F0320E60A59C20C296050C1B1FE9880310986B5D02B,1.0,gappusin
3041,4598.5,6744.0,2686.0,12025.444444444443,64684.977283909255,80.0,4.0,4.0,17395.265503707815,26477659.5,83.34374832792409,475.98465014109024,2702525.124690362,1492.8214049976427,22405.930476618203,164.46471670765004,0.0,1492.8214049976427,18269.147224767574,1182240.426709606,BE7BAAB6D294A33A9F5474F68A4D97E863964640AE441A89EB0A02656B1D2092,1.0,gappusin
